timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,roll,pitch,yaw,att_sp_roll,att_sp_pitch,att_sp_yaw,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,att_cmd_roll,att_cmd_pitch,att_cmd_yaw,rate_cmd_roll,rate_cmd_pitch,rate_cmd_yaw,altitude,climb_rate,flight_state,flight_mode
216111,-0.069,-0.025,1.204,12.028,39.458,-1.571,-0.3536,0.0535,0.0215,-0.9336,-4.492,4.854,318.325,-1.408,11.305,2.111,0.004,-0.031,0.012,17.746,22.644,2.111,0.234,-0.713,0.122,4.16,0.24,2,0
216130,-0.070,-0.022,1.268,25.970,28.528,1.559,-0.3538,0.0559,0.0156,-0.9335,-3.954,5.354,318.302,-1.408,11.305,2.111,0.004,-0.031,0.012,14.848,21.084,2.111,0.050,-0.476,-0.046,4.15,-0.32,2,0
216150,-0.072,-0.024,1.329,35.229,13.635,4.117,-0.3536,0.0555,0.0083,-0.9337,-3.156,5.615,318.356,-1.408,11.129,2.111,0.004,-0.031,0.012,10.615,19.641,2.111,-0.159,-0.182,-0.236,4.15,-0.30,2,0
216371,-0.051,-0.041,1.067,-27.186,51.205,-16.959,-0.3661,0.0430,0.0009,-0.9296,-1.903,4.553,316.928,-0.528,14.032,2.111,0.004,-0.031,0.012,6.538,33.750,2.111,0.488,-0.394,0.787,4.29,1.08,2,0
216401,-0.061,-0.033,1.197,-22.239,52.609,-15.854,-0.3689,0.0521,0.0023,-0.9280,-2.456,5.454,316.525,-1.056,14.604,2.111,0.004,-0.031,0.012,6.743,31.405,2.111,0.580,-0.514,0.756,4.29,0.26,2,0
216422,-0.083,-0.024,1.383,-4.913,40.115,-12.449,-0.3722,0.0619,0.0009,-0.9261,-2.748,6.542,316.049,-1.056,14.516,2.111,0.004,-0.031,0.012,9.228,28.472,2.111,0.200,-0.385,0.447,4.29,0.19,2,0
216443,-0.094,-0.017,1.477,6.767,25.779,-9.654,-0.3739,0.0647,-0.0015,-0.9252,-2.609,6.965,315.813,-1.056,14.472,2.111,0.004,-0.031,0.012,9.009,26.813,2.111,-0.019,-0.132,0.184,4.29,-0.22,2,0
216469,-0.099,-0.008,1.543,18.304,-0.038,-6.077,-0.3760,0.0632,-0.0063,-0.9244,-2.074,6.986,315.611,-1.408,13.196,2.111,0.004,-0.031,0.012,6.349,21.801,2.111,-0.246,0.130,-0.090,4.28,-0.21,2,0
216489,-0.094,-0.007,1.535,18.258,-12.044,-5.240,-0.3770,0.0593,-0.0086,-0.9243,-1.661,6.669,315.520,-1.408,12.625,2.111,0.004,-0.031,0.012,1.892,20.479,2.111,-0.384,0.289,-0.243,4.28,-0.21,2,0
216518,-0.088,-0.017,1.454,6.127,-22.128,-5.355,-0.3786,0.0506,-0.0096,-0.9241,-1.180,5.784,315.389,-1.979,11.569,2.111,0.004,-0.031,0.012,-4.217,21.263,2.111,-0.444,0.475,-0.268,4.27,-0.29,2,0
216542,-0.081,-0.012,1.384,-4.813,-21.224,-6.237,-0.3796,0.0453,-0.0075,-0.9240,-1.178,5.134,315.283,-2.375,11.569,2.111,0.004,-0.031,0.012,-6.685,22.254,2.111,-0.194,0.571,-0.087,4.26,-0.27,2,0
216564,-0.080,-0.017,1.303,-13.596,-14.354,-6.830,-0.3801,0.0434,-0.0060,-0.9239,-1.260,4.864,315.225,-3.563,10.381,2.111,0.004,-0.031,0.012,-10.043,18.901,2.111,-0.057,0.500,0.027,4.26,-0.27,2,0
216590,-0.072,-0.034,1.123,-35.539,18.174,-10.559,-0.3827,0.0435,0.0025,-0.9228,-2.177,4.491,314.862,-5.323,10.293,2.111,0.004,-0.031,0.012,-18.234,20.363,2.111,0.294,0.002,0.350,4.30,1.15,2,0
216611,-0.070,-0.043,1.089,-38.929,32.730,-11.321,-0.3843,0.0482,0.0070,-0.9219,-2.871,4.796,314.620,-5.323,10.293,2.111,0.004,-0.031,0.012,-14.735,19.926,2.111,0.423,-0.182,0.469,4.32,1.09,2,0
216641,-0.072,-0.046,1.101,-33.873,41.695,-11.733,-0.3859,0.0549,0.0101,-0.9208,-3.508,5.352,314.356,-5.323,10.293,2.111,0.004,-0.031,0.012,-11.022,17.892,2.111,0.529,-0.331,0.565,4.34,0.99,2,0
216661,-0.084,-0.044,1.170,-18.956,47.437,-10.595,-0.3883,0.0650,0.0111,-0.9192,-4.095,6.365,313.973,-5.323,9.589,2.111,0.004,-0.031,0.012,-6.931,13.822,2.111,0.269,-0.506,0.562,4.35,0.54,2,0
216948,-0.037,-0.044,0.612,-52.561,13.423,-9.340,-0.4108,0.0399,0.0307,-0.9103,-5.093,2.724,311.303,-15.440,5.499,2.111,0.004,-0.031,0.012,-58.616,9.916,2.111,0.365,-0.183,0.292,4.62,1.80,2,0
216964,-0.033,-0.036,0.649,-51.898,29.806,-5.873,-0.4120,0.0489,0.0373,-0.9091,-6.219,3.335,311.064,-18.079,5.103,2.111,0.004,-0.031,0.012,-65.242,7.343,2.111,0.332,-0.371,-0.006,4.67,1.89,2,0
216986,-0.039,-0.030,0.721,-42.467,35.560,-2.004,-0.4123,0.0557,0.0404,-0.9084,-6.868,3.897,310.940,-18.651,5.103,2.111,0.004,-0.031,0.012,-67.104,5.096,2.111,0.110,-0.476,-0.171,4.70,1.79,2,0
217002,-0.049,-0.031,0.821,-29.880,35.062,2.336,-0.4122,0.0614,0.0415,-0.9081,-7.265,4.436,310.888,-19.135,5.147,2.111,0.004,-0.031,0.012,-63.812,2.933,2.111,-0.093,-0.572,-0.323,4.72,1.57,2,0
217019,-0.056,-0.034,0.916,-18.042,29.199,5.121,-0.4118,0.0653,0.0414,-0.9080,-7.436,4.851,310.898,-19.311,5.235,2.111,0.004,-0.031,0.012,-66.010,1.155,2.111,-0.228,-0.550,-0.424,4.73,0.34,2,0
217030,-0.068,-0.042,1.029,-0.330,18.238,8.726,-0.4108,0.0680,0.0395,-0.9083,-7.369,5.228,310.994,-19.839,5.323,2.111,0.004,-0.031,0.012,-68.787,0.691,2.111,-0.316,-0.373,-0.490,4.73,0.34,2,0
217073,-0.074,-0.046,1.145,13.364,0.306,10.094,-0.4092,0.0677,0.0358,-0.9092,-6.953,5.379,311.209,-21.466,5.367,2.111,0.004,-0.031,0.012,-80.988,0.000,2.111,-0.485,-0.035,-0.611,4.74,0.38,2,0
217091,-0.076,-0.053,1.224,11.349,-27.502,5.422,-0.4071,0.0583,0.0304,-0.9110,-5.921,4.669,311.607,-23.798,6.510,2.111,0.004,-0.031,0.012,-90.000,4.088,2.111,-0.627,0.251,-0.315,4.78,0.99,2,0
217122,-0.071,-0.077,1.155,-7.052,-33.387,-2.315,-0.4065,0.0485,0.0308,-0.9118,-5.493,3.632,311.765,-24.370,6.510,2.111,0.004,-0.031,0.012,-90.000,9.224,2.111,-0.718,0.458,0.048,4.80,0.89,2,0
217144,-0.058,-0.089,1.027,-26.061,-25.311,-8.171,-0.4072,0.0436,0.0345,-0.9116,-5.660,2.947,311.717,-24.941,6.378,2.111,0.004,-0.031,0.012,-90.000,11.198,2.111,-0.410,0.531,0.238,4.83,0.93,2,0
217163,-0.049,-0.093,0.927,-44.042,-14.144,-13.593,-0.4084,0.0434,0.0392,-0.9109,-6.148,2.700,311.560,-25.513,6.290,2.111,0.004,-0.031,0.012,-90.000,12.536,2.111,-0.176,0.276,0.365,4.86,1.57,2,0
217687,-0.088,-0.144,1.178,32.862,-9.546,-6.882,-0.4661,0.1585,0.1315,-0.8604,-22.232,8.640,301.403,-22.478,6.642,2.111,0.004,-0.031,0.012,-7.176,-5.464,2.111,-0.413,0.589,-0.322,5.50,1.02,2,0
217938,-0.130,-0.152,1.637,3.261,30.652,-30.609,-0.5244,0.2005,0.0824,-0.8234,-20.902,14.103,292.405,-16.760,9.941,2.111,0.004,-0.031,0.012,9.978,-18.101,2.111,-0.096,-0.122,0.775,5.69,0.69,2,0
217970,-0.114,-0.140,1.511,16.303,0.209,-27.915,-0.5339,0.1983,0.0774,-0.8183,-20.413,14.000,291.227,-10.997,14.164,2.111,0.004,-0.031,0.012,51.929,-3.635,2.111,0.254,0.235,0.597,5.72,0.62,2,0
217993,-0.100,-0.146,1.387,18.444,-8.329,-29.348,-0.5396,0.1930,0.0754,-0.8160,-19.927,13.511,290.660,-11.173,15.044,2.111,0.004,-0.031,0.012,45.231,5.177,2.111,0.355,0.400,0.670,5.74,0.65,2,0
218038,-0.073,-0.140,1.091,34.167,3.838,-28.365,-0.5528,0.1797,0.0683,-0.8108,-18.478,12.462,289.392,-6.202,19.619,2.111,0.004,-0.031,0.012,66.708,24.714,2.111,0.517,0.633,0.805,5.80,1.13,2,0
218053,-0.062,-0.137,1.031,41.223,11.545,-28.144,-0.5567,0.1764,0.0643,-0.8092,-17.920,12.354,288.996,-6.202,19.619,2.111,0.004,-0.031,0.012,64.724,25.095,2.111,0.345,0.480,0.831,5.82,1.13,2,0
218082,-0.045,-0.135,0.957,59.175,30.657,-26.897,-0.5649,0.1708,0.0522,-0.8056,-16.489,12.492,288.108,-6.730,19.663,2.111,0.004,-0.031,0.012,54.276,25.223,2.111,0.014,0.115,0.846,5.87,1.72,2,0
218106,-0.041,-0.132,0.973,69.089,47.954,-25.403,-0.5716,0.1676,0.0385,-0.8023,-15.078,12.999,287.329,-6.378,19.663,2.111,0.004,-0.031,0.012,47.160,24.013,2.111,-0.188,-0.107,0.783,5.91,1.64,2,0
218139,-0.046,-0.124,1.113,73.490,59.999,-24.712,-0.5807,0.1654,0.0165,-0.7969,-13.016,14.153,286.217,-4.927,21.642,2.111,0.004,-0.031,0.012,43.470,27.291,2.111,-0.401,-0.340,0.706,5.96,1.63,2,0
218169,-0.083,-0.106,1.409,73.083,57.382,-26.309,-0.5919,0.1637,-0.0124,-0.7891,-10.436,15.848,284.797,-4.355,22.346,2.111,0.004,-0.031,0.012,34.304,23.553,2.111,-0.583,-0.541,0.796,6.00,1.43,2,0
218182,-0.084,-0.103,1.425,72.280,56.608,-26.208,-0.5925,0.1636,-0.0139,-0.7887,-10.301,15.930,284.725,-4.355,22.346,2.111,0.004,-0.031,0.012,34.304,23.553,2.111,-0.600,-0.560,0.804,6.00,1.43,2,0
218197,-0.105,-0.098,1.558,61.724,46.728,-26.362,-0.5974,0.1622,-0.0259,-0.7849,-9.195,16.588,284.104,-4.267,21.774,2.111,0.004,-0.031,0.012,27.806,20.780,2.111,-0.666,-0.373,0.837,6.02,0.92,2,0
218506,-0.094,-0.134,1.230,55.558,-3.919,-20.390,-0.6479,0.1685,-0.0417,-0.7417,-9.456,17.694,276.253,-11.129,3.695,2.111,0.004,-0.031,0.012,-6.755,-38.241,2.111,-0.501,-0.226,0.442,6.48,0.84,2,0
218530,-0.098,-0.135,1.277,44.597,-26.975,-27.550,-0.6547,0.1557,-0.0456,-0.7383,-8.203,16.839,275.652,-11.129,-1.408,2.111,0.004,-0.031,0.012,-17.536,-58.522,2.111,-0.624,-0.118,0.580,6.50,0.80,2,0
218543,-0.093,-0.131,1.263,34.737,-33.086,-30.527,-0.6579,0.1499,-0.0454,-0.7367,-7.802,16.294,275.350,-11.129,-1.408,2.111,0.004,-0.031,0.012,-17.476,-60.000,2.111,-0.667,0.009,0.628,6.50,0.76,2,0
218558,-0.093,-0.130,1.233,20.949,-36.379,-34.182,-0.6622,0.1427,-0.0434,-0.7343,-7.469,15.491,274.898,-11.129,-1.408,2.111,0.004,-0.031,0.012,-20.017,-59.685,2.111,-0.500,0.157,0.683,6.52,0.82,2,0
218572,-0.089,-0.128,1.202,12.714,-36.713,-36.460,-0.6649,0.1388,-0.0413,-0.7327,-7.375,14.972,274.586,-11.613,-1.408,2.111,0.004,-0.031,0.012,-23.430,-57.878,2.111,-0.356,0.238,0.714,6.54,0.82,2,0
218602,-0.078,-0.122,1.070,-20.263,-29.231,-40.364,-0.6723,0.1318,-0.0322,-0.7277,-7.702,13.600,273.612,-14.164,-1.979,2.111,0.004,-0.031,0.012,-32.314,-52.342,2.111,-0.022,0.141,0.784,6.58,1.54,2,0
218629,-0.065,-0.109,0.878,-44.107,-10.661,-40.407,-0.6798,0.1322,-0.0180,-0.7212,-9.059,12.422,272.397,-14.208,-4.971,2.111,0.004,-0.031,0.012,-29.922,-60.000,2.111,0.261,-0.174,0.844,6.63,1.50,2,0
218658,-0.058,-0.113,0.768,-51.514,5.882,-38.894,-0.6846,0.1371,-0.0081,-0.7158,-10.377,11.969,271.460,-13.504,-5.762,2.111,0.004,-0.031,0.012,-20.060,-60.000,2.111,0.454,-0.390,0.882,6.68,1.67,2,0
218670,-0.058,-0.115,0.719,-43.189,15.281,-36.666,-0.6880,0.1422,-0.0023,-0.7116,-11.336,11.856,270.751,-13.460,-5.850,2.111,0.004,-0.031,0.012,-13.809,-60.000,2.111,0.516,-0.460,0.849,6.70,1.67,2,0
218693,-0.053,-0.111,0.694,-26.179,20.034,-32.846,-0.6921,0.1473,0.0018,-0.7066,-12.176,11.865,269.923,-13.460,-5.982,2.111,0.004,-0.031,0.012,-8.635,-60.000,2.111,0.359,-0.567,0.613,6.75,1.64,2,0
218718,-0.056,-0.112,0.726,-7.127,17.852,-29.985,-0.6954,0.1495,0.0029,-0.7029,-12.511,11.898,269.300,-13.460,-6.026,2.111,0.004,-0.031,0.012,-5.708,-60.000,2.111,0.133,-0.639,0.368,6.78,2.03,2,0
219238,-0.001,-0.139,0.774,37.104,32.408,-22.936,-0.7699,0.0940,0.0506,-0.6292,-12.041,2.314,258.270,-1.100,12.009,2.111,0.004,-0.031,0.012,58.793,34.203,2.111,-0.369,-0.121,0.683,7.38,-0.34,2,0
219509,-0.017,-0.132,1.202,24.055,38.598,-28.091,-0.8088,0.0954,0.0039,-0.5802,-9.189,5.986,250.829,-2.243,16.012,2.111,0.004,-0.031,0.012,38.673,35.565,2.111,-0.388,-0.049,0.662,7.12,-0.86,2,0
219527,-0.020,-0.129,1.227,22.766,47.967,-29.517,-0.8116,0.0949,-0.0018,-0.5764,-8.793,6.451,250.269,-2.155,14.868,2.111,0.004,-0.031,0.012,37.269,34.406,2.111,-0.416,-0.191,0.713,7.09,-0.93,2,0
219559,-0.022,-0.109,1.310,25.085,57.488,-29.183,-0.8175,0.0956,-0.0165,-0.5676,-7.982,7.782,249.003,-1.628,13.196,2.111,0.004,-0.031,0.012,35.159,20.863,2.111,-0.467,-0.426,0.796,7.03,-1.72,2,0
219583,-0.031,-0.101,1.372,24.425,53.197,-27.736,-0.8214,0.0961,-0.0271,-0.5616,-7.404,8.773,248.152,-1.540,13.284,2.111,0.004,-0.031,0.012,32.738,16.535,2.111,-0.464,-0.550,0.804,6.99,-1.67,2,0
219613,-0.042,-0.077,1.476,13.734,40.319,-20.664,-0.8253,0.0962,-0.0382,-0.5551,-6.783,9.780,247.271,-1.452,13.812,2.111,0.004,-0.031,0.012,29.887,13.188,2.111,-0.251,-0.404,0.402,6.93,-1.94,2,0
219631,-0.044,-0.073,1.530,0.818,26.526,-18.125,-0.8270,0.0968,-0.0418,-0.5522,-6.645,10.144,246.870,-2.111,13.900,2.111,0.004,-0.031,0.012,28.004,13.429,2.111,-0.043,-0.171,0.169,6.90,-1.84,2,0
219653,-0.047,-0.066,1.554,-8.466,16.767,-16.055,-0.8280,0.0975,-0.0426,-0.5506,-6.682,10.248,246.646,-2.683,13.900,2.111,0.004,-0.031,0.012,21.928,12.725,2.111,0.131,0.024,-0.026,6.88,-1.73,2,0
219678,-0.046,-0.063,1.582,-23.838,-5.960,-11.801,-0.8296,0.0993,-0.0393,-0.5480,-7.095,10.023,246.273,-3.739,13.900,2.111,0.004,-0.031,0.012,20.816,13.192,2.111,0.304,0.219,-0.220,6.84,-1.47,2,0
219707,-0.044,-0.071,1.563,-20.378,-12.858,-9.544,-0.8312,0.1004,-0.0304,-0.5460,-7.788,9.217,245.972,-4.443,13.328,2.111,0.004,-0.031,0.012,18.160,14.185,2.111,0.516,0.457,-0.437,6.80,-1.33,2,0
219727,-0.050,-0.078,1.553,-13.366,-7.549,-9.166,-0.8320,0.1001,-0.0264,-0.5450,-8.012,8.800,245.835,-4.267,13.328,2.111,0.004,-0.031,0.012,19.963,15.676,2.111,0.501,0.517,-0.443,6.77,-1.27,2,0
219743,-0.052,-0.088,1.545,-5.259,-0.381,-9.728,-0.8328,0.0994,-0.0246,-0.5441,-8.074,8.576,245.707,-4.267,13.284,2.111,0.004,-0.031,0.012,20.838,16.341,2.111,0.320,0.302,-0.325,6.75,-1.23,2,0
220228,-0.052,-0.056,1.600,28.907,52.471,1.806,-0.8793,0.0749,-0.0996,-0.4596,-2.377,14.123,234.896,-10.073,11.789,2.287,0.004,-0.031,0.012,-38.138,-7.555,2.287,-0.735,-0.769,-0.495,6.39,-1.02,2,0
220250,-0.062,-0.047,1.673,15.418,44.204,0.407,-0.8790,0.0746,-0.1048,-0.4591,-2.072,14.639,234.885,-13.372,12.625,2.287,0.004,-0.031,0.012,-57.555,-8.946,2.287,-0.774,-0.506,-0.272,6.37,-1.32,2,0
220442,0.028,-0.114,0.826,-63.911,10.968,-26.705,-0.8867,0.1129,-0.0665,-0.4433,-8.317,12.596,232.207,-15.616,13.460,2.639,0.004,-0.031,0.012,-41.228,2.941,2.639,0.494,0.018,0.794,6.37,0.82,2,0
220467,0.023,-0.104,0.851,-61.959,43.500,-22.960,-0.8879,0.1392,-0.0605,-0.4343,-11.534,13.206,230.796,-17.463,13.680,2.287,0.004,-0.031,0.012,-30.537,1.846,2.287,0.675,-0.348,0.704,6.38,0.35,2,0
220501,-0.002,-0.096,1.023,-44.944,50.885,-16.389,-0.8876,0.1577,-0.0636,-0.4281,-13.461,14.359,229.792,-16.672,12.845,2.287,0.004,-0.031,0.012,-21.865,-4.522,2.287,0.659,-0.537,0.219,6.36,-0.75,2,0
220519,-0.015,-0.097,1.149,-26.957,44.583,-11.794,-0.8874,0.1646,-0.0667,-0.4254,-14.100,14.977,229.357,-15.968,12.757,2.287,0.004,-0.031,0.012,-10.730,-7.306,2.287,0.392,-0.614,0.017,6.35,-0.72,2,0
220548,-0.031,-0.094,1.319,7.952,22.600,-4.083,-0.8878,0.1679,-0.0718,-0.4225,-14.274,15.625,228.931,-10.117,10.029,2.287,0.004,-0.031,0.012,15.908,-16.892,2.287,0.067,-0.264,-0.249,6.33,-0.68,2,0
220566,-0.041,-0.105,1.396,30.447,5.246,-2.114,-0.8886,0.1645,-0.0741,-0.4217,-13.815,15.687,228.858,-9.018,9.370,2.111,0.004,-0.031,0.012,22.723,-22.071,2.111,-0.111,-0.054,-0.374,6.33,-0.61,2,0
220586,-0.039,-0.111,1.417,44.614,-7.624,-2.742,-0.8899,0.1584,-0.0752,-0.4211,-13.107,15.498,228.857,-7.654,9.326,2.111,0.004,-0.031,0.012,24.393,-21.802,2.111,-0.243,0.104,-0.446,6.32,-0.27,2,0
220610,-0.039,-0.119,1.431,51.704,-19.445,-4.839,-0.8920,0.1481,-0.0754,-0.4203,-12.003,15.016,228.873,-4.135,8.666,2.287,0.004,-0.031,0.012,32.813,-20.899,2.287,-0.382,0.268,-0.265,6.32,-0.26,2,0
220650,-0.033,-0.133,1.273,49.364,-23.763,-13.146,-0.8975,0.1235,-0.0724,-0.4172,-9.542,13.477,228.731,0.352,5.806,2.111,0.004,-0.031,0.012,55.071,-26.962,2.111,0.061,0.348,0.189,6.33,0.34,2,0
220663,-0.030,-0.142,1.169,39.552,-18.426,-18.137,-0.8996,0.1159,-0.0709,-0.4151,-8.833,12.931,228.538,0.924,5.674,2.111,0.004,-0.031,0.012,51.959,-25.493,2.111,0.201,0.147,0.310,6.33,0.33,2,0
220686,-0.027,-0.146,1.022,17.182,-4.026,-24.441,-0.9023,0.1096,-0.0688,-0.4112,-8.313,12.373,228.098,2.199,5.674,2.111,0.004,-0.031,0.012,58.021,-23.316,2.111,0.373,-0.100,0.458,6.35,0.42,2,0
220701,-0.025,-0.145,0.974,11.609,2.033,-26.220,-0.9032,0.1086,-0.0682,-0.4095,-8.251,12.252,227.891,2.639,5.674,2.111,0.004,-0.031,0.012,58.021,-23.316,2.111,0.410,-0.153,0.490,6.37,1.38,2,0
220722,-0.022,-0.146,0.890,6.030,14.668,-30.149,-0.9053,0.1078,-0.0679,-0.4052,-8.240,12.142,227.344,4.223,4.795,2.111,0.004,-0.031,0.012,60.001,-22.554,2.111,0.498,-0.279,0.566,6.39,1.38,2,0
220746,-0.022,-0.149,0.830,17.671,29.265,-32.779,-0.9091,0.1077,-0.0710,-0.3960,-8.214,12.382,226.180,7.698,2.683,2.111,0.004,-0.031,0.012,88.109,-33.730,2.111,0.658,-0.509,0.705,6.43,1.24,2,0
220771,-0.022,-0.141,0.870,35.781,27.368,-32.246,-0.9128,0.1044,-0.0768,-0.3873,-7.721,12.769,225.122,9.238,2.551,2.111,0.004,-0.031,0.012,90.000,-34.852,2.111,0.706,-0.615,0.768,6.45,1.07,2,0
221038,0.069,-0.070,0.471,55.533,18.641,-18.210,-0.9436,-0.0309,-0.0674,-0.3227,5.871,6.154,218.081,19.531,0.440,2.111,0.004,-0.031,0.012,77.074,-19.715,2.111,0.275,-0.225,0.061,6.66,1.38,2,0
221060,0.049,-0.078,0.568,34.331,34.645,-17.877,-0.9445,-0.0376,-0.0765,-0.3172,6.912,6.928,217.549,21.246,-0.704,2.111,0.004,-0.031,0.012,79.729,-26.709,2.111,0.516,-0.483,0.246,6.71,1.15,2,0
221082,0.036,-0.079,0.760,44.607,31.858,-16.131,-0.9450,-0.0424,-0.0861,-0.3126,7.768,7.828,217.144,16.276,-0.836,2.111,0.004,-0.031,0.012,66.021,-29.553,2.111,0.429,-0.594,0.232,6.71,0.22,2,0
221121,0.021,-0.077,0.939,48.434,12.586,-16.493,-0.9455,-0.0497,-0.0928,-0.3082,8.787,8.332,216.751,9.589,0.528,2.111,0.004,-0.031,0.012,10.374,-27.328,2.111,0.077,-0.366,0.300,6.72,0.21,2,0
221133,0.015,-0.081,1.013,54.420,-2.731,-17.147,-0.9459,-0.0550,-0.0944,-0.3054,9.409,8.339,216.469,8.490,1.716,2.111,0.004,-0.031,0.012,-4.401,-23.162,2.111,-0.083,-0.162,0.405,6.72,0.20,2,0
221150,0.015,-0.081,1.013,54.420,-2.731,-17.147,-0.9459,-0.0550,-0.0944,-0.3054,9.409,8.339,216.469,8.490,1.716,2.111,0.004,-0.031,0.012,-4.401,-23.162,2.111,-0.083,-0.162,0.405,6.72,0.20,2,0
221171,0.027,-0.073,1.029,63.233,-28.715,-18.385,-0.9473,-0.0723,-0.0926,-0.2979,11.179,7.602,215.661,6.202,3.123,2.111,0.004,-0.031,0.012,-19.071,-18.743,2.111,-0.363,0.192,0.586,6.72,-0.06,2,0
221193,0.032,-0.065,0.992,56.086,-34.395,-19.861,-0.9481,-0.0803,-0.0898,-0.2943,11.927,7.068,215.230,4.223,3.739,2.111,0.004,-0.031,0.012,-36.980,-12.092,2.111,-0.458,0.313,0.648,6.72,-0.06,2,0
221221,0.033,-0.062,0.820,35.027,-28.101,-19.210,-0.9503,-0.0956,-0.0808,-0.2850,13.232,5.685,214.049,0.088,5.147,2.111,0.004,-0.031,0.012,-72.304,-2.619,2.111,-0.645,0.550,0.744,6.72,0.21,2,0
221253,0.033,-0.051,0.680,16.812,-9.252,-16.950,-0.9518,-0.1010,-0.0763,-0.2793,13.635,5.093,213.314,-1.804,5.806,2.111,0.004,-0.031,0.012,-83.364,0.177,2.111,-0.743,0.188,0.555,6.73,0.20,2,0
221282,0.035,-0.049,0.624,1.641,5.287,-14.699,-0.9526,-0.1008,-0.0756,-0.2769,13.584,5.057,213.019,-2.683,5.850,2.111,0.004,-0.031,0.012,-90.000,2.805,2.111,-0.786,-0.009,0.350,6.73,0.17,2,0
221742,-0.037,-0.033,1.427,-35.135,-21.135,-23.522,-0.9706,0.0241,-0.0676,-0.2298,-0.911,8.184,206.579,-10.557,8.534,2.111,0.004,-0.031,0.012,-45.346,-1.150,2.111,0.389,0.421,0.248,6.38,-1.15,2,0
221762,-0.030,-0.024,1.304,-17.026,-16.213,-16.592,-0.9716,0.0273,-0.0614,-0.2270,-1.457,7.569,206.200,-15.088,10.513,2.111,0.004,-0.031,0.012,-70.598,7.282,2.111,0.135,0.527,0.020,6.36,-1.10,2,0
221783,-0.020,-0.026,1.212,0.411,-7.122,-12.354,-0.9723,0.0277,-0.0576,-0.2249,-1.609,7.153,205.947,-16.056,11.085,2.111,0.004,-0.031,0.012,-79.269,12.931,2.111,-0.053,0.548,-0.149,6.34,-0.97,2,0
222033,-0.058,-0.060,1.757,-65.065,-14.047,-14.322,-0.9707,0.0616,-0.0955,-0.2118,-4.639,12.211,204.122,-19.311,11.437,2.287,0.004,-0.031,0.012,-82.343,-3.509,2.287,0.221,0.237,0.540,6.07,-1.19,2,0
222066,-0.046,-0.065,1.625,-66.185,-23.958,-15.854,-0.9712,0.0768,-0.0831,-0.2097,-6.695,11.167,203.717,-19.355,11.569,2.111,0.004,-0.031,0.012,-71.861,0.097,2.111,0.436,0.448,0.667,6.05,-0.42,2,0
222082,-0.043,-0.069,1.565,-65.363,-23.141,-16.059,-0.9713,0.0815,-0.0790,-0.2090,-7.331,10.811,203.592,-19.355,11.569,2.111,0.004,-0.031,0.012,-68.625,1.646,2.111,0.491,0.501,0.699,6.05,-0.42,2,0
222099,-0.033,-0.073,1.402,-59.080,-12.953,-15.695,-0.9714,0.0921,-0.0705,-0.2071,-8.753,10.088,203.293,-19.355,11.657,2.111,0.004,-0.031,0.012,-58.152,5.460,2.111,0.573,0.464,0.745,6.04,-0.28,2,0
222110,-0.032,-0.076,1.321,-53.392,-5.036,-14.790,-0.9714,0.0969,-0.0675,-0.2060,-9.372,9.850,203.140,-19.355,11.657,2.111,0.004,-0.031,0.012,-55.862,6.051,2.111,0.503,0.323,0.726,6.05,-0.28,2,0
222130,-0.027,-0.080,1.180,-40.001,12.564,-12.788,-0.9712,0.1044,-0.0648,-0.2040,-10.304,9.695,202.843,-18.783,11.701,2.111,0.004,-0.031,0.012,-47.759,6.977,2.111,0.189,0.038,0.515,6.06,0.56,2,0
222149,-0.026,-0.081,1.169,-38.679,13.924,-12.754,-0.9712,0.1050,-0.0647,-0.2038,-10.373,9.700,202.814,-17.903,11.701,2.111,0.004,-0.031,0.012,-47.759,6.977,2.111,0.166,0.018,0.493,6.07,0.54,2,0
222164,-0.019,-0.077,1.078,-22.078,29.558,-9.977,-0.9710,0.1094,-0.0661,-0.2018,-10.876,9.931,202.530,-14.736,10.513,2.111,0.004,-0.031,0.012,-39.442,6.622,2.111,-0.048,-0.168,0.229,6.07,0.54,2,0
222189,-0.018,-0.079,1.051,-9.236,38.418,-7.693,-0.9709,0.1111,-0.0688,-0.2004,-11.025,10.264,202.333,-11.349,9.326,2.111,0.004,-0.031,0.012,-6.683,-3.084,2.111,-0.120,-0.278,0.067,6.08,0.55,2,0
222211,-0.031,-0.083,1.140,18.567,47.504,-3.488,-0.9709,0.1093,-0.0832,-0.1963,-10.570,11.800,201.770,-5.499,7.566,2.111,0.004,-0.031,0.012,20.141,-12.008,2.111,0.088,-0.537,-0.316,6.12,0.79,2,0
222229,-0.043,-0.083,1.226,19.023,40.390,-4.087,-0.9710,0.1066,-0.0892,-0.1947,-10.156,12.400,201.576,-3.079,7.566,2.111,0.004,-0.031,0.012,35.812,-16.437,2.111,0.200,-0.614,-0.329,6.11,0.62,2,0
222247,-0.053,-0.084,1.308,21.429,27.878,-4.779,-0.9712,0.1035,-0.0936,-0.1932,-9.733,12.811,201.410,-0.176,6.730,2.111,0.004,-0.031,0.012,52.907,-21.057,2.111,0.333,-0.442,-0.203,6.10,-0.56,2,0
